69	Biden	21.08.2020	Joe Biden 2020 DNC Speech Transcript	Election	https://www.rev.com/blog/transcripts/joe-biden-2020-dnc-speech-transcript	Speech, DNC
70	Biden	31.08.2020	Joe Biden Pittsburgh Speech Transcript August 31	Election	https://www.rev.com/blog/transcripts/joe-biden-pittsburgh-speech-transcript-august-31	Speech
71	Biden	01.09.2020	Joe Biden & Kamala Harris ‘A Socially Distanced Conversation’ Transcript September 1	Election	https://www.rev.com/blog/transcripts/joe-biden-kamala-harris-a-socially-distanced-conversation-transcript-september-1	Discussion
72	Biden	02.09.2020	Joe Biden Reopening Schools Press Conference Transcript September 2	Election	https://www.rev.com/blog/transcripts/joe-biden-reopening-schools-speech-transcript-september-2	Press conference
73	Biden	03.09.2020	Joe Biden Kenosha Visit Transcript September 3	Political	https://www.rev.com/blog/transcripts/joe-biden-kenosha-visit-transcript-september-3	Event
74	Biden	04.09.2020	Joe Biden Press Conference Transcript September 4	Election	https://www.rev.com/blog/transcripts/joe-biden-press-conference-transcript-september-4	Press conference
75	Biden	07.09.2020	Joe Biden AFL-CIO Virtual Event Transcript September 7	Speech	https://www.rev.com/blog/transcripts/joe-biden-afl-cio-virtual-event-transcript-september-7	Event
76	Biden	09.09.2020	Joe Biden Speech Transcript Warren, Michigan September 9	Election	https://www.rev.com/blog/transcripts/joe-biden-speech-transcript-warren-michigan-september-9	Speech
77	Biden	14.09.2020	Joe Biden Climate Change Speech Transcript in Wilmington, Delaware September 14	Election	https://www.rev.com/blog/transcripts/joe-biden-climate-change-speech-transcript-september-14	Speech
78	Biden	15.09.2020	Joe Biden Veterans Roundtable Event & Speech Transcript September 15	Election	https://www.rev.com/blog/transcripts/joe-biden-veterans-roundtable-event-speech-transcript-september-15	Roundtable
79	Biden	15.09.2020	Joe Biden Hispanic Heritage Month Event Speech Transcript September 15	Election	https://www.rev.com/blog/transcripts/joe-biden-hispanic-heritage-month-event-speech-transcript-september-15	Speech, event
80	Biden	16.09.2020	Joe Biden Coronavirus Vaccine Speech Transcript September 16	Election	https://www.rev.com/blog/transcripts/joe-biden-coronavirus-vaccine-press-conference-transcript-september-16	Press conference
81	Biden	17.09.2020	Joe Biden CNN Town Hall: “Fracking has to continue” Transcript September 17	Election	https://www.rev.com/blog/transcripts/joe-biden-cnn-town-hall-fracking-has-to-continue-transcript-september-17	Town hall, CNN
82	Biden	18.09.2020	Joe Biden Hermantown, Minnesota Speech Transcript September 18	Election	https://www.rev.com/blog/transcripts/joe-biden-hermantown-minnesota-speech-transcript-september-18	Speech
83	Biden	19.09.2020	Joe Biden Speech Transcript on the Death of Ruth Bader Ginsburg	Political	https://www.rev.com/blog/transcripts/joe-biden-speech-transcript-on-the-death-of-ruth-bader-ginsburg	Speech, Statement
84	Biden	20.09.2020	Joe Biden Philadelphia Speech Transcript Sept. 20: Accuses Trump & Republicans of Abuse of Power Over SCOTUS	Speech	https://www.rev.com/blog/transcripts/joe-biden-philadelphia-speech-transcript-sept-20-accuses-trump-republicans-of-abuse-of-power-over-scotus	Speech
85	Biden	21.09.2020	Joe Biden Campaign Speech Transcript Manitowoc, Wisconsin September 21	Election	https://www.rev.com/blog/transcripts/joe-biden-campaign-speech-transcript-manitowoc-wisconsin-september-21	Campaign
86	Biden	23.09.2020	Joe Biden Racial Equity Discussion Transcript September 23	Election	https://www.rev.com/blog/transcripts/joe-biden-racial-equity-discussion-transcript-september-23	Campaign, Discussion, Event
87	Biden	25.09.2020	Cindy McCain Endorses Joe Biden Transcript September 25	Election	https://www.rev.com/blog/transcripts/cindy-mccain-endorses-joe-biden-transcript-september-25	Talk
88	Biden	26.09.2020	Joe Biden Remarks Transcript September 26: US Conference of Mayors	Election	https://www.rev.com/blog/transcripts/joe-biden-remarks-transcript-september-26-us-conference-of-mayors	Speech
89	Biden	27.09.2020	Joe Biden Speech Transcript on Trump’s SCOTUS Nominee Amy Coney Barrett	Speech	https://www.rev.com/blog/transcripts/joe-biden-speech-transcript-on-trumps-scotus-nominee-amy-coney-barrett	Speech
90	Biden	30.09.2020	Joe Biden Train Tour Campaign Speech Transcript Alliance, Ohio September 30	Election	https://www.rev.com/blog/transcripts/joe-biden-train-tour-campaign-speech-transcript-alliance-ohio-september-30	Campaign
91	Biden	30.09.2020	Joe Biden Train Tour Speech Transcript Cleveland, Ohio September 30	Election	https://www.rev.com/blog/transcripts/joe-biden-train-tour-speech-transcript-cleveland-ohio-september-30	Campaign
92	Biden	30.09.2020	Joe Biden Train Tour Campaign Speech Transcript Greensburg, PA September 30	Election	https://www.rev.com/blog/transcripts/joe-biden-train-tour-campaign-speech-transcript-greensburg-pa-september-30	Campaign
93	Biden	30.09.2020	Joe Biden Train Tour Campaign Speech Transcript Johnstown, PA September 30: Night After Debate	Election	https://www.rev.com/blog/transcripts/joe-biden-train-tour-campaign-speech-transcript-johnstown-pa-september-30-night-after-debate	Campaign
94	Biden	02.10.2020	Joe Biden Grand Rapids, Michigan Speech Transcript October 2	Election	https://www.rev.com/blog/transcripts/joe-biden-grand-rapids-michigan-speech-transcript-october-2	Campaign
95	Biden	03.10.2020	Joe Biden Campaign Speech Transcript October 3	Speech	https://www.rev.com/blog/transcripts/joe-biden-campaign-speech-transcript-october-3	Campaign
96	Biden	05.10.2020	Joe Biden Miami Campaign Speech Transcript October 5	Election	https://www.rev.com/blog/transcripts/joe-biden-miami-campaign-speech-transcript-october-5	Campaign
